date,airline,source,destination,scheduled_flights,cancelled_flights,flown_flights,avg_fare_inr,on_time_pct,cancellation_rate,route,is_indigo,period
2025-11-09,SpiceJet,DEL,GOI,14,1,13,3145.0,82.5,0.071,DEL-GOI,False,normal
2025-11-09,SpiceJet,BLR,CCU,12,0,12,3170.0,90.5,0.0,BLR-CCU,False,normal
2025-11-09,SpiceJet,BOM,AMD,13,0,13,2744.0,80.0,0.0,BOM-AMD,False,normal
2025-11-09,Akasa Air,DEL,BOM,13,0,13,4474.0,88.4,0.0,DEL-BOM,False,normal
2025-11-09,Akasa Air,DEL,BLR,17,0,17,3452.0,93.3,0.0,DEL-BLR,False,normal
2025-11-09,Akasa Air,BOM,BLR,16,0,16,5293.0,86.8,0.0,BOM-BLR,False,normal
2025-11-09,Akasa Air,DEL,CCU,21,1,20,3108.0,83.9,0.048,DEL-CCU,False,normal
2025-11-09,Akasa Air,BOM,HYD,22,0,22,3523.0,86.1,0.0,BOM-HYD,False,normal
2025-11-09,Akasa Air,DEL,HYD,23,0,23,3733.0,91.7,0.0,DEL-HYD,False,normal
2025-11-09,Akasa Air,BLR,MAA,20,1,19,4749.0,85.1,0.05,BLR-MAA,False,normal
2025-11-09,Akasa Air,DEL,MAA,15,0,15,3236.0,80.0,0.0,DEL-MAA,False,normal
2025-11-09,Akasa Air,BOM,PNQ,14,0,14,3560.0,86.4,0.0,BOM-PNQ,False,normal
2025-11-09,Akasa Air,DEL,GOI,14,0,14,4779.0,73.5,0.0,DEL-GOI,False,normal
2025-11-09,Akasa Air,BLR,CCU,16,0,16,3677.0,74.7,0.0,BLR-CCU,False,normal
2025-11-09,Akasa Air,BOM,AMD,17,0,17,4601.0,78.4,0.0,BOM-AMD,False,normal
2025-11-09,Air India Express,DEL,BOM,17,0,17,4675.0,83.5,0.0,DEL-BOM,False,normal
2025-11-09,Air India Express,DEL,BLR,25,0,25,4121.0,78.5,0.0,DEL-BLR,False,normal
2025-11-09,Air India Express,BOM,BLR,24,0,24,5182.0,94.8,0.0,BOM-BLR,False,normal
2025-11-09,Air India Express,DEL,CCU,16,0,16,4888.0,88.7,0.0,DEL-CCU,False,normal
2025-11-09,Air India Express,BOM,HYD,19,0,19,4416.0,88.5,0.0,BOM-HYD,False,normal
2025-11-09,Air India Express,DEL,HYD,20,0,20,2113.0,85.2,0.0,DEL-HYD,False,normal
2025-11-09,Air India Express,BLR,MAA,26,0,26,4515.0,87.2,0.0,BLR-MAA,False,normal
2025-11-09,Air India Express,DEL,MAA,16,0,16,6062.0,83.7,0.0,DEL-MAA,False,normal
2025-11-09,Air India Express,BOM,PNQ,13,0,13,3517.0,93.7,0.0,BOM-PNQ,False,normal
2025-11-09,Air India Express,DEL,GOI,21,1,20,4696.0,92.5,0.048,DEL-GOI,False,normal
2025-11-09,Air India Express,BLR,CCU,24,0,24,4062.0,99.0,0.0,BLR-CCU,False,normal
2025-11-09,Air India Express,BOM,AMD,11,0,11,4730.0,80.8,0.0,BOM-AMD,False,normal
2025-11-10,IndiGo,DEL,BOM,20,1,19,3661.0,88.2,0.05,DEL-BOM,True,normal
2025-11-10,IndiGo,DEL,BLR,18,2,16,4628.0,83.1,0.111,DEL-BLR,True,normal
2025-11-10,IndiGo,BOM,BLR,14,0,14,4133.0,95.5,0.0,BOM-BLR,True,normal
2025-11-10,IndiGo,DEL,CCU,17,0,17,4476.0,96.1,0.0,DEL-CCU,True,normal
2025-11-10,IndiGo,BOM,HYD,15,0,15,5326.0,88.1,0.0,BOM-HYD,True,normal
2025-11-10,IndiGo,DEL,HYD,19,0,19,5007.0,84.4,0.0,DEL-HYD,True,normal
2025-11-10,IndiGo,BLR,MAA,17,1,16,5401.0,84.4,0.059,BLR-MAA,True,normal
2025-11-10,IndiGo,DEL,MAA,16,1,15,4184.0,75.6,0.062,DEL-MAA,True,normal
2025-11-10,IndiGo,BOM,PNQ,15,0,15,3068.0,89.5,0.0,BOM-PNQ,True,normal
2025-11-10,IndiGo,DEL,GOI,16,0,16,3764.0,87.6,0.0,DEL-GOI,True,normal
2025-11-10,IndiGo,BLR,CCU,14,1,13,3747.0,81.6,0.071,BLR-CCU,True,normal
2025-11-10,IndiGo,BOM,AMD,27,0,27,4506.0,96.1,0.0,BOM-AMD,True,normal
2025-11-10,Air India,DEL,BOM,13,0,13,3919.0,90.3,0.0,DEL-BOM,False,normal
2025-11-10,Air India,DEL,BLR,23,0,23,2234.0,87.8,0.0,DEL-BLR,False,normal
2025-11-10,Air India,BOM,BLR,15,1,14,5769.0,79.5,0.067,BOM-BLR,False,normal
2025-11-10,Air India,DEL,CCU,20,0,20,3209.0,80.0,0.0,DEL-CCU,False,normal
2025-11-10,Air India,BOM,HYD,15,0,15,3757.0,84.3,0.0,BOM-HYD,False,normal
2025-11-10,Air India,DEL,HYD,16,0,16,3696.0,84.3,0.0,DEL-HYD,False,normal
2025-11-10,Air India,BLR,MAA,15,0,15,2984.0,89.7,0.0,BLR-MAA,False,normal
2025-11-10,Air India,DEL,MAA,13,0,13,4743.0,78.9,0.0,DEL-MAA,False,normal
2025-11-10,Air India,BOM,PNQ,14,1,13,4181.0,81.4,0.071,BOM-PNQ,False,normal
2025-11-10,Air India,DEL,GOI,16,0,16,5111.0,81.7,0.0,DEL-GOI,False,normal
2025-11-10,Air India,BLR,CCU,16,0,16,4357.0,92.5,0.0,BLR-CCU,False,normal
2025-11-10,Air India,BOM,AMD,10,0,10,3198.0,78.3,0.0,BOM-AMD,False,normal
2025-11-10,SpiceJet,DEL,BOM,14,0,14,3690.0,79.0,0.0,DEL-BOM,False,normal
2025-11-10,SpiceJet,DEL,BLR,26,0,26,4509.0,78.1,0.0,DEL-BLR,False,normal
2025-11-10,SpiceJet,BOM,BLR,15,1,14,5917.0,74.4,0.067,BOM-BLR,False,normal
2025-11-10,SpiceJet,DEL,CCU,19,1,18,4349.0,85.0,0.053,DEL-CCU,False,normal
2025-11-10,SpiceJet,BOM,HYD,14,0,14,2892.0,80.9,0.0,BOM-HYD,False,normal
2025-11-10,SpiceJet,DEL,HYD,16,0,16,3822.0,76.6,0.0,DEL-HYD,False,normal
2025-11-10,SpiceJet,BLR,MAA,22,1,21,4536.0,79.0,0.045,BLR-MAA,False,normal
2025-11-10,SpiceJet,DEL,MAA,15,1,14,5758.0,87.5,0.067,DEL-MAA,False,normal
2025-11-10,SpiceJet,BOM,PNQ,16,0,16,4158.0,87.2,0.0,BOM-PNQ,False,normal
2025-11-10,SpiceJet,DEL,GOI,22,2,20,2937.0,71.4,0.091,DEL-GOI,False,normal
2025-11-10,SpiceJet,BLR,CCU,13,0,13,3722.0,85.3,0.0,BLR-CCU,False,normal
2025-11-10,SpiceJet,BOM,AMD,20,0,20,4753.0,82.2,0.0,BOM-AMD,False,normal
2025-11-10,Akasa Air,DEL,BOM,20,0,20,5787.0,90.5,0.0,DEL-BOM,False,normal
2025-11-10,Akasa Air,DEL,BLR,16,0,16,4744.0,81.1,0.0,DEL-BLR,False,normal
2025-11-10,Akasa Air,BOM,BLR,20,0,20,4264.0,90.0,0.0,BOM-BLR,False,normal
2025-11-10,Akasa Air,DEL,CCU,18,0,18,2842.0,90.6,0.0,DEL-CCU,False,normal
2025-11-10,Akasa Air,BOM,HYD,16,0,16,3740.0,90.7,0.0,BOM-HYD,False,normal
2025-11-10,Akasa Air,DEL,HYD,16,0,16,5394.0,83.4,0.0,DEL-HYD,False,normal
2025-11-10,Akasa Air,BLR,MAA,15,0,15,4281.0,86.1,0.0,BLR-MAA,False,normal
2025-11-10,Akasa Air,DEL,MAA,19,1,18,4131.0,67.3,0.053,DEL-MAA,False,normal
2025-11-10,Akasa Air,BOM,PNQ,21,0,21,3539.0,87.6,0.0,BOM-PNQ,False,normal
2025-11-10,Akasa Air,DEL,GOI,18,1,17,4129.0,93.4,0.056,DEL-GOI,False,normal
2025-11-10,Akasa Air,BLR,CCU,17,0,17,5365.0,86.8,0.0,BLR-CCU,False,normal
2025-11-10,Akasa Air,BOM,AMD,15,1,14,4248.0,79.6,0.067,BOM-AMD,False,normal
2025-11-10,Air India Express,DEL,BOM,18,0,18,4004.0,84.6,0.0,DEL-BOM,False,normal
2025-11-10,Air India Express,DEL,BLR,15,1,14,6049.0,92.2,0.067,DEL-BLR,False,normal
2025-11-10,Air India Express,BOM,BLR,21,0,21,4664.0,86.2,0.0,BOM-BLR,False,normal
2025-11-10,Air India Express,DEL,CCU,20,0,20,4132.0,78.8,0.0,DEL-CCU,False,normal
2025-11-10,Air India Express,BOM,HYD,19,0,19,6232.0,84.1,0.0,BOM-HYD,False,normal
2025-11-10,Air India Express,DEL,HYD,19,1,18,3886.0,86.6,0.053,DEL-HYD,False,normal
2025-11-10,Air India Express,BLR,MAA,21,0,21,3245.0,85.3,0.0,BLR-MAA,False,normal
2025-11-10,Air India Express,DEL,MAA,14,0,14,4302.0,87.2,0.0,DEL-MAA,False,normal
2025-11-10,Air India Express,BOM,PNQ,22,0,22,4380.0,85.7,0.0,BOM-PNQ,False,normal
2025-11-10,Air India Express,DEL,GOI,20,0,20,3529.0,90.3,0.0,DEL-GOI,False,normal
2025-11-10,Air India Express,BLR,CCU,22,1,21,3829.0,84.3,0.045,BLR-CCU,False,normal
2025-11-10,Air India Express,BOM,AMD,16,1,15,4321.0,72.8,0.062,BOM-AMD,False,normal
2025-11-11,IndiGo,DEL,BOM,21,0,21,3028.0,86.2,0.0,DEL-BOM,True,normal
2025-11-11,IndiGo,DEL,BLR,13,0,13,4358.0,80.1,0.0,DEL-BLR,True,normal
2025-11-11,IndiGo,BOM,BLR,21,0,21,4573.0,80.3,0.0,BOM-BLR,True,normal
2025-11-11,IndiGo,DEL,CCU,17,0,17,4661.0,78.5,0.0,DEL-CCU,True,normal
2025-11-11,IndiGo,BOM,HYD,18,0,18,3479.0,85.3,0.0,BOM-HYD,True,normal
2025-11-11,IndiGo,DEL,HYD,23,0,23,5270.0,75.8,0.0,DEL-HYD,True,normal
2025-11-11,IndiGo,BLR,MAA,17,0,17,5967.0,75.8,0.0,BLR-MAA,True,normal
2025-11-11,IndiGo,DEL,MAA,20,0,20,4930.0,83.0,0.0,DEL-MAA,True,normal
2025-11-11,IndiGo,BOM,PNQ,19,0,19,5335.0,90.5,0.0,BOM-PNQ,True,normal
2025-11-11,IndiGo,DEL,GOI,20,0,20,3109.0,83.7,0.0,DEL-GOI,True,normal
2025-11-11,IndiGo,BLR,CCU,19,0,19,5222.0,81.2,0.0,BLR-CCU,True,normal
2025-11-11,IndiGo,BOM,AMD,15,0,15,2773.0,82.5,0.0,BOM-AMD,True,normal
2025-11-11,Air India,DEL,BOM,20,0,20,5499.0,95.3,0.0,DEL-BOM,False,normal
2025-11-11,Air India,DEL,BLR,24,0,24,3289.0,79.2,0.0,DEL-BLR,False,normal
2025-11-11,Air India,BOM,BLR,15,0,15,4037.0,89.9,0.0,BOM-BLR,False,normal
2025-11-11,Air India,DEL,CCU,15,0,15,4465.0,69.0,0.0,DEL-CCU,False,normal
2025-11-11,Air India,BOM,HYD,10,0,10,4617.0,79.9,0.0,BOM-HYD,False,normal
2025-11-11,Air India,DEL,HYD,18,0,18,2992.0,88.5,0.0,DEL-HYD,False,normal
2025-11-11,Air India,BLR,MAA,19,0,19,4229.0,84.5,0.0,BLR-MAA,False,normal
2025-11-11,Air India,DEL,MAA,14,0,14,5121.0,83.8,0.0,DEL-MAA,False,normal
2025-11-11,Air India,BOM,PNQ,17,0,17,3039.0,84.1,0.0,BOM-PNQ,False,normal
2025-11-11,Air India,DEL,GOI,21,0,21,4430.0,89.5,0.0,DEL-GOI,False,normal
2025-11-11,Air India,BLR,CCU,24,1,23,6360.0,86.7,0.042,BLR-CCU,False,normal
2025-11-11,Air India,BOM,AMD,17,0,17,4549.0,81.2,0.0,BOM-AMD,False,normal
2025-11-11,SpiceJet,DEL,BOM,18,1,17,4701.0,87.1,0.056,DEL-BOM,False,normal
2025-11-11,SpiceJet,DEL,BLR,19,0,19,3519.0,82.1,0.0,DEL-BLR,False,normal
2025-11-11,SpiceJet,BOM,BLR,21,1,20,3054.0,90.7,0.048,BOM-BLR,False,normal
2025-11-11,SpiceJet,DEL,CCU,14,0,14,4337.0,92.6,0.0,DEL-CCU,False,normal
2025-11-11,SpiceJet,BOM,HYD,22,0,22,3593.0,83.3,0.0,BOM-HYD,False,normal
2025-11-11,SpiceJet,DEL,HYD,15,0,15,4262.0,84.0,0.0,DEL-HYD,False,normal
2025-11-11,SpiceJet,BLR,MAA,22,0,22,3170.0,92.5,0.0,BLR-MAA,False,normal
2025-11-11,SpiceJet,DEL,MAA,13,1,12,4693.0,85.4,0.077,DEL-MAA,False,normal
2025-11-11,SpiceJet,BOM,PNQ,15,0,15,3510.0,91.3,0.0,BOM-PNQ,False,normal
2025-11-11,SpiceJet,DEL,GOI,22,0,22,4651.0,99.0,0.0,DEL-GOI,False,normal
2025-11-11,SpiceJet,BLR,CCU,18,0,18,4181.0,87.4,0.0,BLR-CCU,False,normal
2025-11-11,SpiceJet,BOM,AMD,13,0,13,4955.0,84.2,0.0,BOM-AMD,False,normal
2025-11-11,Akasa Air,DEL,BOM,18,0,18,4893.0,82.8,0.0,DEL-BOM,False,normal
2025-11-11,Akasa Air,DEL,BLR,15,0,15,5297.0,95.9,0.0,DEL-BLR,False,normal
2025-11-11,Akasa Air,BOM,BLR,20,0,20,4453.0,86.6,0.0,BOM-BLR,False,normal
2025-11-11,Akasa Air,DEL,CCU,11,0,11,4990.0,80.7,0.0,DEL-CCU,False,normal
2025-11-11,Akasa Air,BOM,HYD,25,0,25,4803.0,74.6,0.0,BOM-HYD,False,normal
2025-11-11,Akasa Air,DEL,HYD,15,0,15,4504.0,86.6,0.0,DEL-HYD,False,normal
2025-11-11,Akasa Air,BLR,MAA,17,0,17,4828.0,86.8,0.0,BLR-MAA,False,normal
2025-11-11,Akasa Air,DEL,MAA,17,0,17,4027.0,86.7,0.0,DEL-MAA,False,normal
2025-11-11,Akasa Air,BOM,PNQ,20,0,20,4202.0,99.0,0.0,BOM-PNQ,False,normal
2025-11-11,Akasa Air,DEL,GOI,21,1,20,5319.0,89.1,0.048,DEL-GOI,False,normal
2025-11-11,Akasa Air,BLR,CCU,21,0,21,5655.0,81.8,0.0,BLR-CCU,False,normal
2025-11-11,Akasa Air,BOM,AMD,18,0,18,5210.0,96.9,0.0,BOM-AMD,False,normal
2025-11-11,Air India Express,DEL,BOM,18,1,17,2645.0,96.0,0.056,DEL-BOM,False,normal
2025-11-11,Air India Express,DEL,BLR,24,0,24,2857.0,76.4,0.0,DEL-BLR,False,normal
2025-11-11,Air India Express,BOM,BLR,20,0,20,4490.0,87.1,0.0,BOM-BLR,False,normal
2025-11-11,Air India Express,DEL,CCU,16,0,16,4859.0,84.0,0.0,DEL-CCU,False,normal
2025-11-11,Air India Express,BOM,HYD,17,0,17,3853.0,85.8,0.0,BOM-HYD,False,normal
2025-11-11,Air India Express,DEL,HYD,17,0,17,3964.0,87.8,0.0,DEL-HYD,False,normal
2025-11-11,Air India Express,BLR,MAA,17,0,17,4296.0,80.0,0.0,BLR-MAA,False,normal
2025-11-11,Air India Express,DEL,MAA,25,0,25,3371.0,86.1,0.0,DEL-MAA,False,normal
2025-11-11,Air India Express,BOM,PNQ,16,0,16,4382.0,78.5,0.0,BOM-PNQ,False,normal
2025-11-11,Air India Express,DEL,GOI,18,1,17,4153.0,76.7,0.056,DEL-GOI,False,normal
2025-11-11,Air India Express,BLR,CCU,20,0,20,5127.0,80.8,0.0,BLR-CCU,False,normal
2025-11-11,Air India Express,BOM,AMD,21,0,21,5217.0,81.5,0.0,BOM-AMD,False,normal
2025-11-12,IndiGo,DEL,BOM,23,0,23,4171.0,88.1,0.0,DEL-BOM,True,normal
2025-11-12,IndiGo,DEL,BLR,19,1,18,5969.0,93.2,0.053,DEL-BLR,True,normal
2025-11-12,IndiGo,BOM,BLR,15,0,15,4622.0,73.8,0.0,BOM-BLR,True,normal
2025-11-12,IndiGo,DEL,CCU,17,1,16,6918.0,81.9,0.059,DEL-CCU,True,normal
2025-11-12,IndiGo,BOM,HYD,14,0,14,2238.0,83.6,0.0,BOM-HYD,True,normal
2025-11-12,IndiGo,DEL,HYD,19,0,19,5349.0,86.4,0.0,DEL-HYD,True,normal
2025-11-12,IndiGo,BLR,MAA,22,0,22,4444.0,90.6,0.0,BLR-MAA,True,normal
2025-11-12,IndiGo,DEL,MAA,20,0,20,2194.0,78.7,0.0,DEL-MAA,True,normal
2025-11-12,IndiGo,BOM,PNQ,21,1,20,4275.0,82.8,0.048,BOM-PNQ,True,normal
2025-11-12,IndiGo,DEL,GOI,25,1,24,3742.0,82.9,0.04,DEL-GOI,True,normal
2025-11-12,IndiGo,BLR,CCU,20,0,20,3184.0,84.2,0.0,BLR-CCU,True,normal
2025-11-12,IndiGo,BOM,AMD,14,1,13,5316.0,92.8,0.071,BOM-AMD,True,normal
2025-11-12,Air India,DEL,BOM,22,1,21,3812.0,79.7,0.045,DEL-BOM,False,normal
2025-11-12,Air India,DEL,BLR,16,0,16,4374.0,88.7,0.0,DEL-BLR,False,normal
2025-11-12,Air India,BOM,BLR,21,1,20,2963.0,71.1,0.048,BOM-BLR,False,normal
2025-11-12,Air India,DEL,CCU,21,0,21,3986.0,96.1,0.0,DEL-CCU,False,normal
2025-11-12,Air India,BOM,HYD,13,0,13,4012.0,79.8,0.0,BOM-HYD,False,normal
2025-11-12,Air India,DEL,HYD,14,0,14,2595.0,88.6,0.0,DEL-HYD,False,normal
2025-11-12,Air India,BLR,MAA,15,0,15,5324.0,99.0,0.0,BLR-MAA,False,normal
2025-11-12,Air India,DEL,MAA,17,0,17,3399.0,94.6,0.0,DEL-MAA,False,normal
2025-11-12,Air India,BOM,PNQ,17,0,17,5506.0,89.7,0.0,BOM-PNQ,False,normal
2025-11-12,Air India,DEL,GOI,17,0,17,4303.0,76.4,0.0,DEL-GOI,False,normal
2025-11-12,Air India,BLR,CCU,20,0,20,4403.0,79.3,0.0,BLR-CCU,False,normal
2025-11-12,Air India,BOM,AMD,22,0,22,5482.0,91.8,0.0,BOM-AMD,False,normal
2025-11-12,SpiceJet,DEL,BOM,22,0,22,3441.0,88.8,0.0,DEL-BOM,False,normal
2025-11-12,SpiceJet,DEL,BLR,20,0,20,3514.0,81.3,0.0,DEL-BLR,False,normal
2025-11-12,SpiceJet,BOM,BLR,17,1,16,4067.0,77.3,0.059,BOM-BLR,False,normal
2025-11-12,SpiceJet,DEL,CCU,18,0,18,3526.0,87.1,0.0,DEL-CCU,False,normal
2025-11-12,SpiceJet,BOM,HYD,12,0,12,5176.0,93.2,0.0,BOM-HYD,False,normal
2025-11-12,SpiceJet,DEL,HYD,24,0,24,3064.0,89.8,0.0,DEL-HYD,False,normal
2025-11-12,SpiceJet,BLR,MAA,16,0,16,4520.0,72.9,0.0,BLR-MAA,False,normal
2025-11-12,SpiceJet,DEL,MAA,22,0,22,4394.0,77.6,0.0,DEL-MAA,False,normal
2025-11-12,SpiceJet,BOM,PNQ,16,2,14,5377.0,86.2,0.125,BOM-PNQ,False,normal
2025-11-12,SpiceJet,DEL,GOI,18,1,17,5538.0,89.9,0.056,DEL-GOI,False,normal
2025-11-12,SpiceJet,BLR,CCU,12,0,12,3897.0,80.2,0.0,BLR-CCU,False,normal
2025-11-12,SpiceJet,BOM,AMD,17,0,17,3344.0,82.6,0.0,BOM-AMD,False,normal
2025-11-12,Akasa Air,DEL,BOM,17,0,17,4576.0,86.4,0.0,DEL-BOM,False,normal
2025-11-12,Akasa Air,DEL,BLR,16,0,16,4086.0,83.0,0.0,DEL-BLR,False,normal
2025-11-12,Akasa Air,BOM,BLR,19,0,19,4572.0,91.6,0.0,BOM-BLR,False,normal
2025-11-12,Akasa Air,DEL,CCU,25,1,24,4143.0,88.0,0.04,DEL-CCU,False,normal
2025-11-12,Akasa Air,BOM,HYD,18,0,18,4226.0,87.1,0.0,BOM-HYD,False,normal
2025-11-12,Akasa Air,DEL,HYD,16,2,14,3590.0,81.3,0.125,DEL-HYD,False,normal
2025-11-12,Akasa Air,BLR,MAA,19,0,19,5447.0,76.9,0.0,BLR-MAA,False,normal
2025-11-12,Akasa Air,DEL,MAA,20,0,20,3421.0,78.3,0.0,DEL-MAA,False,normal
2025-11-12,Akasa Air,BOM,PNQ,19,0,19,3761.0,76.4,0.0,BOM-PNQ,False,normal
2025-11-12,Akasa Air,DEL,GOI,20,0,20,4502.0,80.0,0.0,DEL-GOI,False,normal
2025-11-12,Akasa Air,BLR,CCU,20,0,20,1992.0,86.1,0.0,BLR-CCU,False,normal
2025-11-12,Akasa Air,BOM,AMD,18,1,17,3563.0,87.7,0.056,BOM-AMD,False,normal
2025-11-12,Air India Express,DEL,BOM,17,0,17,4392.0,74.7,0.0,DEL-BOM,False,normal
2025-11-12,Air India Express,DEL,BLR,19,0,19,3950.0,81.9,0.0,DEL-BLR,False,normal
2025-11-12,Air India Express,BOM,BLR,16,0,16,4500.0,90.7,0.0,BOM-BLR,False,normal
2025-11-12,Air India Express,DEL,CCU,23,0,23,3543.0,92.1,0.0,DEL-CCU,False,normal
2025-11-12,Air India Express,BOM,HYD,12,0,12,3415.0,87.3,0.0,BOM-HYD,False,normal
2025-11-12,Air India Express,DEL,HYD,22,0,22,5317.0,88.0,0.0,DEL-HYD,False,normal
2025-11-12,Air India Express,BLR,MAA,19,1,18,4301.0,84.7,0.053,BLR-MAA,False,normal
2025-11-12,Air India Express,DEL,MAA,21,1,20,2996.0,77.2,0.048,DEL-MAA,False,normal
2025-11-12,Air India Express,BOM,PNQ,14,0,14,5863.0,81.9,0.0,BOM-PNQ,False,normal
2025-11-12,Air India Express,DEL,GOI,18,0,18,4659.0,74.0,0.0,DEL-GOI,False,normal
2025-11-12,Air India Express,BLR,CCU,22,0,22,4066.0,96.2,0.0,BLR-CCU,False,normal
2025-11-12,Air India Express,BOM,AMD,17,0,17,4371.0,88.7,0.0,BOM-AMD,False,normal
2025-11-13,IndiGo,DEL,BOM,16,1,15,3931.0,77.1,0.062,DEL-BOM,True,normal
2025-11-13,IndiGo,DEL,BLR,15,0,15,4201.0,93.5,0.0,DEL-BLR,True,normal
2025-11-13,IndiGo,BOM,BLR,15,0,15,4504.0,82.6,0.0,BOM-BLR,True,normal
2025-11-13,IndiGo,DEL,CCU,16,1,15,4369.0,91.0,0.062,DEL-CCU,True,normal
2025-11-13,IndiGo,BOM,HYD,26,0,26,3136.0,75.0,0.0,BOM-HYD,True,normal
2025-11-13,IndiGo,DEL,HYD,15,0,15,6431.0,82.2,0.0,DEL-HYD,True,normal
2025-11-13,IndiGo,BLR,MAA,16,0,16,4505.0,87.8,0.0,BLR-MAA,True,normal
2025-11-13,IndiGo,DEL,MAA,23,0,23,3986.0,83.1,0.0,DEL-MAA,True,normal
2025-11-13,IndiGo,BOM,PNQ,17,0,17,4782.0,84.8,0.0,BOM-PNQ,True,normal
2025-11-13,IndiGo,DEL,GOI,19,0,19,3632.0,78.3,0.0,DEL-GOI,True,normal
2025-11-13,IndiGo,BLR,CCU,16,0,16,3016.0,92.2,0.0,BLR-CCU,True,normal
2025-11-13,IndiGo,BOM,AMD,19,0,19,3096.0,84.4,0.0,BOM-AMD,True,normal
2025-11-13,Air India,DEL,BOM,17,0,17,3917.0,97.6,0.0,DEL-BOM,False,normal
2025-11-13,Air India,DEL,BLR,19,1,18,4088.0,86.4,0.053,DEL-BLR,False,normal
2025-11-13,Air India,BOM,BLR,13,0,13,2790.0,81.7,0.0,BOM-BLR,False,normal
2025-11-13,Air India,DEL,CCU,16,0,16,3131.0,87.7,0.0,DEL-CCU,False,normal
2025-11-13,Air India,BOM,HYD,22,0,22,4022.0,79.8,0.0,BOM-HYD,False,normal
2025-11-13,Air India,DEL,HYD,22,0,22,3878.0,83.1,0.0,DEL-HYD,False,normal
2025-11-13,Air India,BLR,MAA,19,0,19,2058.0,89.8,0.0,BLR-MAA,False,normal
2025-11-13,Air India,DEL,MAA,23,0,23,6418.0,72.1,0.0,DEL-MAA,False,normal
2025-11-13,Air India,BOM,PNQ,16,0,16,3620.0,87.4,0.0,BOM-PNQ,False,normal
2025-11-13,Air India,DEL,GOI,21,0,21,4743.0,84.9,0.0,DEL-GOI,False,normal
2025-11-13,Air India,BLR,CCU,22,1,21,3538.0,86.0,0.045,BLR-CCU,False,normal
2025-11-13,Air India,BOM,AMD,18,1,17,2967.0,89.3,0.056,BOM-AMD,False,normal
2025-11-13,SpiceJet,DEL,BOM,19,0,19,6749.0,82.3,0.0,DEL-BOM,False,normal
2025-11-13,SpiceJet,DEL,BLR,21,1,20,4155.0,87.8,0.048,DEL-BLR,False,normal
2025-11-13,SpiceJet,BOM,BLR,29,0,29,4398.0,72.6,0.0,BOM-BLR,False,normal
2025-11-13,SpiceJet,DEL,CCU,17,0,17,5068.0,80.8,0.0,DEL-CCU,False,normal
2025-11-13,SpiceJet,BOM,HYD,25,0,25,5222.0,89.9,0.0,BOM-HYD,False,normal
2025-11-13,SpiceJet,DEL,HYD,13,0,13,4051.0,76.8,0.0,DEL-HYD,False,normal
2025-11-13,SpiceJet,BLR,MAA,13,0,13,2838.0,76.2,0.0,BLR-MAA,False,normal
2025-11-13,SpiceJet,DEL,MAA,21,0,21,3792.0,99.0,0.0,DEL-MAA,False,normal
2025-11-13,SpiceJet,BOM,PNQ,18,0,18,2080.0,82.2,0.0,BOM-PNQ,False,normal
2025-11-13,SpiceJet,DEL,GOI,17,1,16,4542.0,91.3,0.059,DEL-GOI,False,normal
2025-11-13,SpiceJet,BLR,CCU,14,0,14,5444.0,91.8,0.0,BLR-CCU,False,normal
2025-11-13,SpiceJet,BOM,AMD,22,0,22,5248.0,85.2,0.0,BOM-AMD,False,normal
2025-11-13,Akasa Air,DEL,BOM,14,0,14,5287.0,86.0,0.0,DEL-BOM,False,normal
2025-11-13,Akasa Air,DEL,BLR,20,0,20,2707.0,87.8,0.0,DEL-BLR,False,normal
2025-11-13,Akasa Air,BOM,BLR,22,0,22,3980.0,81.8,0.0,BOM-BLR,False,normal
2025-11-13,Akasa Air,DEL,CCU,19,0,19,4667.0,75.3,0.0,DEL-CCU,False,normal
2025-11-13,Akasa Air,BOM,HYD,14,0,14,3544.0,89.7,0.0,BOM-HYD,False,normal
2025-11-13,Akasa Air,DEL,HYD,15,1,14,5063.0,91.0,0.067,DEL-HYD,False,normal
2025-11-13,Akasa Air,BLR,MAA,15,0,15,2676.0,83.7,0.0,BLR-MAA,False,normal
2025-11-13,Akasa Air,DEL,MAA,11,0,11,6205.0,77.1,0.0,DEL-MAA,False,normal
2025-11-13,Akasa Air,BOM,PNQ,21,0,21,5679.0,86.0,0.0,BOM-PNQ,False,normal
2025-11-13,Akasa Air,DEL,GOI,20,1,19,3606.0,90.8,0.05,DEL-GOI,False,normal
2025-11-13,Akasa Air,BLR,CCU,15,0,15,3857.0,77.7,0.0,BLR-CCU,False,normal
2025-11-13,Akasa Air,BOM,AMD,16,0,16,4807.0,84.6,0.0,BOM-AMD,False,normal
2025-11-13,Air India Express,DEL,BOM,24,0,24,4522.0,88.3,0.0,DEL-BOM,False,normal
2025-11-13,Air India Express,DEL,BLR,24,0,24,3779.0,83.4,0.0,DEL-BLR,False,normal
2025-11-13,Air India Express,BOM,BLR,15,0,15,4551.0,86.4,0.0,BOM-BLR,False,normal
2025-11-13,Air India Express,DEL,CCU,14,0,14,3833.0,97.6,0.0,DEL-CCU,False,normal
2025-11-13,Air India Express,BOM,HYD,26,0,26,2935.0,82.8,0.0,BOM-HYD,False,normal
2025-11-13,Air India Express,DEL,HYD,17,2,15,3587.0,99.0,0.118,DEL-HYD,False,normal
